Date,AAPL,AMZN,DIS,GOOG,META,MSFT,NVDA,SPY,TSLA
2015-02-23,29.842832565307617,19.006999969482422,97.53421783447266,26.522682189941406,78.75643157958984,38.39561080932617,5.319917678833008,179.16847229003906,13.822667121887207
2015-02-24,29.656597137451172,18.929500579833984,97.23693084716797,26.731109619140625,78.36685180664062,38.34342575073242,5.376550674438477,179.6774444580078,13.607333183288574
2015-02-25,28.898181915283203,19.26849937438965,98.07302856445312,27.11904525756836,79.47566986083984,38.25645446777344,5.3355817794799805,179.5248260498047,13.583999633789062
2015-02-26,29.263925552368164,19.239999771118164,97.13475036621094,27.697954177856445,80.32477569580078,38.31732940673828,5.350042343139648,179.3126983642578,13.812666893005371
2015-02-27,28.824134826660156,19.007999420166016,96.6888427734375,27.843555450439453,78.88629913330078,38.13469696044922,5.3163018226623535,178.7019500732422,13.555999755859375
2015-03-02,28.96550178527832,19.283000946044922,98.37030029296875,28.488784790039062,79.66547393798828,38.16080093383789,5.446437835693359,179.83016967773438,13.155332565307617
2015-03-03,29.026077270507812,19.230499267578125,98.7976303100586,28.603469848632812,79.51563262939453,37.639007568359375,5.345220565795898,179.09217834472656,13.303999900817871
2015-03-04,28.842082977294922,19.13599967956543,98.07302856445312,28.59000587463379,80.81425476074219,37.44768524169922,5.405470371246338,178.33714294433594,13.496000289916992
2015-03-05,28.364154815673828,19.39150047302246,97.57137298583984,28.6877384185791,81.1239242553711,37.49114990234375,5.509096622467041,178.53228759765625,13.375332832336426
2015-03-06,28.406789779663086,19.004499435424805,96.4472885131836,28.306533813476562,79.92520141601562,36.838905334472656,5.434389114379883,176.02127075195312,12.925333023071289
2015-03-09,28.527956008911133,18.92799949645996,97.78504943847656,28.364625930786133,79.35580444335938,37.265045166015625,5.448848247528076,176.75083923339844,12.725333213806152
2015-03-10,27.937824249267578,18.475500106811523,95.7691421508789,27.67452049255371,77.46781158447266,36.551910400390625,5.542835235595703,173.8835906982422,12.687999725341797
2015-03-11,27.42847442626953,18.318500518798828,95.5833511352539,27.483543395996094,77.48778533935547,36.50843811035156,5.513916492462158,173.47642517089844,12.916000366210938
2015-03-12,27.92436981201172,18.711999893188477,99.55939483642578,27.699451446533203,78.84634399414062,35.673561096191406,5.463308811187744,175.6819610595703,12.73799991607666
2015-03-13,27.731395721435547,18.52899932861328,98.8812484741211,27.291072845458984,77.96727752685547,35.98664093017578,5.47053861618042,174.60459899902344,12.578666687011719
2015-03-16,28.03655242919922,18.667499542236328,99.74519348144531,27.649587631225586,77.98725128173828,36.1431770324707,5.5356059074401855,176.93746948242188,13.046667098999023
2015-03-17,28.505512237548828,18.59600067138672,99.36431884765625,27.466590881347656,79.27588653564453,36.26492691040039,5.603082656860352,176.41156005859375,12.982000350952148
2015-03-18,28.82638168334961,18.756999969482422,100.30259704589844,27.898405075073242,80.82424926757812,36.960655212402344,5.511507987976074,178.53228759765625,13.380666732788086
2015-03-19,28.608732223510742,18.66200065612793,99.74519348144531,27.82311248779297,82.66229248046875,36.77803039550781,5.595852375030518,177.71791076660156,13.043333053588867
2015-03-20,28.24972152709961,18.92449951171875,100.72992706298828,27.941286087036133,83.711181640625,37.2911262512207,5.656101226806641,179.28659057617188,13.20533275604248
2015-03-23,28.543657302856445,18.75550079345703,100.53484344482422,27.863998413085938,84.34051513671875,37.27373504638672,5.472947597503662,178.93722534179688,13.308667182922363
2015-03-24,28.426979064941406,18.704500198364258,99.50364685058594,28.431440353393555,85.2195816040039,37.30852508544922,5.398240089416504,177.93174743652344,13.447999954223633
2015-03-25,27.684274673461914,18.54800033569336,97.54349517822266,27.86275291442871,82.83211517333984,36.05621337890625,5.070488929748535,175.3243865966797,12.953332901000977
2015-03-26,27.87724494934082,18.36750030517578,97.7664566040039,27.682498931884766,82.9220199584961,35.838802337646484,5.053618431091309,174.90695190429688,12.694000244140625
2015-03-27,27.655107498168945,18.527999877929688,97.98942565917969,27.34193229675293,83.21171569824219,35.63008499145508,5.152426719665527,175.3073272705078,12.333333015441895
2015-03-30,28.355182647705078,18.72949981689453,98.58396911621094,27.525928497314453,83.11181640625,35.62138748168945,5.174117565155029,177.44607543945312,12.704667091369629
2015-03-31,27.919872283935547,18.604999542236328,97.44132232666016,27.324979782104492,82.13285827636719,35.36048126220703,5.043981552124023,175.89527893066406,12.584667205810547
2015-04-01,27.87948989868164,18.51300048828125,97.95225524902344,27.05372428894043,81.58343505859375,35.412662506103516,5.063260078430176,175.27328491210938,12.505999565124512
2015-04-02,28.119579315185547,18.612499237060547,98.47248840332031,26.70318603515625,81.47355651855469,35.03871154785156,5.0753092765808105,175.90382385253906,12.733332633972168
2015-04-06,28.575075149536133,18.851999282836914,98.12876892089844,26.764766693115234,82.35262298583984,36.13447189331055,5.222316265106201,177.08819580078125,13.539999961853027
2015-04-07,28.274396896362305,18.720500946044922,97.94296264648438,26.777481079101562,82.23274993896484,36.11708068847656,5.268104553222656,176.61956787109375,13.550000190734863
2015-04-08,28.182403564453125,19.059999465942383,98.80692291259766,27.0063533782959,82.19279479980469,36.021427154541016,5.306662082672119,177.21600341796875,13.844667434692383
2015-04-09,28.39780616760254,19.177000045776367,99.18779754638672,26.964967727661133,82.0829086303711,36.07360076904297,5.429569244384766,177.99990844726562,14.005999565124512
2015-04-10,28.518972396850586,19.13249969482422,99.35502624511719,26.926572799682617,81.95304870605469,36.28232955932617,5.484996795654297,178.9713134765625,14.0600004196167
2015-04-13,28.462881088256836,19.118000030517578,98.94629669189453,26.884687423706055,82.9220199584961,36.317108154296875,5.434389114379883,178.16183471679688,13.985333442687988
2015-04-14,28.33946990966797,19.25550079345703,99.08561706542969,26.446889877319336,83.43147277832031,36.22145080566406,5.3886003494262695,178.502685546875,13.830666542053223
2015-04-15,28.44717025756836,19.172500610351562,99.38289642333984,26.55359649658203,82.6223373413086,36.751949310302734,5.453668117523193,179.30361938476562,13.85533332824707
2015-04-16,28.310300827026367,19.302000045776367,100.4233627319336,26.61692237854004,82.2227554321289,36.66497039794922,5.419929504394531,179.2525177001953,13.779999732971191
2015-04-17,27.99167823791504,18.777999877929688,99.11349487304688,26.13075828552246,80.69438171386719,36.19535446166992,5.350042343139648,177.19049072265625,13.78600025177002
2015-04-20,28.63116455078125,19.475500106811523,100.53484344482422,26.695707321166992,83.0019302368164,37.31721496582031,5.3235321044921875,178.80943298339844,13.684666633605957
2015-04-21,28.476346969604492,19.55900001525879,100.03318786621094,26.62540054321289,83.5313720703125,37.08241653442383,5.3163018226623535,178.59640502929688,13.96066665649414
2015-04-22,28.860034942626953,19.489999771118164,100.27472686767578,26.894411087036133,84.54029846191406,37.38679885864258,5.376550674438477,179.47406005859375,14.629332542419434
2015-04-23,29.095638275146484,19.499500274658203,101.25943756103516,27.275115966796875,82.3226547241211,37.6911735534668,5.354860305786133,179.92564392089844,14.573332786560059
2015-04-24,29.232511520385742,22.2549991607666,101.7518081665039,28.175643920898438,81.44358825683594,41.63075256347656,5.309072971343994,180.34323120117188,14.562000274658203
2015-04-27,29.76429557800293,21.92799949645996,102.33708190917969,27.76849937438965,81.82318878173828,41.769893646240234,5.350042343139648,179.5933074951172,15.436667442321777
2015-04-28,29.29534149169922,21.465499877929688,102.1141128540039,27.68400001525879,80.59449005126953,42.75261306762695,5.376550674438477,180.16421508789062,15.36533260345459
2015-04-29,28.864530563354492,21.4685001373291,102.01192474365234,27.45400047302246,80.38471221923828,42.665645599365234,5.3355817794799805,179.4228973388672,15.49666690826416
2015-04-30,28.08142852783203,21.089000701904297,100.99933624267578,26.867000579833984,78.68650817871094,42.30038833618164,5.350042343139648,177.62503051757812,15.069999694824219
2015-05-01,28.934080123901367,21.14349937438965,102.6715087890625,26.895000457763672,78.90628051757812,42.317787170410156,5.482588768005371,179.55068969726562,15.0686674118042
2015-05-04,28.877994537353516,21.152000427246094,103.14527893066406,27.038999557495117,78.72647094726562,41.9525260925293,5.448848247528076,180.06202697753906,15.36733341217041
2015-05-05,28.22728157043457,21.059499740600586,102.94091033935547,26.540000915527344,77.47779083251953,41.39593505859375,5.309072971343994,177.99990844726562,15.529999732971191
2015-05-06,28.050018310546875,20.954999923706055,101.9283218383789,26.211000442504883,78.01721954345703,40.247982025146484,5.325943470001221,177.26710510253906,15.362000465393066
2015-05-07,28.2235164642334,21.3439998626709,101.50098419189453,26.53499984741211,78.34687042236328,40.61324691772461,5.419929504394531,177.97438049316406,15.786666870117188
2015-05-08,28.755271911621094,21.684499740600586,102.2906265258789,26.910999298095703,78.42678833007812,41.52640151977539,5.019880771636963,180.31761169433594,15.77400016784668
2015-05-11,28.46234703063965,21.642499923706055,100.88784790039062,26.78499984741211,77.92732238769531,41.195919036865234,4.971682548522949,179.45700073242188,15.965999603271484
2015-05-12,28.360963821411133,21.551000595092773,101.48238372802734,26.45199966430664,77.37789916992188,41.17851257324219,5.019880771636963,178.92019653320312,16.31599998474121
2015-05-13,28.392499923706055,21.3435001373291,101.43597412109375,26.481000900268555,78.35686492919922,41.42204284667969,5.048802375793457,178.9542999267578,16.211999893188477
2015-05-14,29.054941177368164,21.61400032043457,102.12340545654297,26.920000076293945,81.28376007080078,42.369972229003906,5.130736827850342,180.82034301757812,16.273332595825195
2015-05-15,29.014389038085938,21.299999237060547,102.4671401977539,26.6924991607666,80.33476257324219,42.00469970703125,5.133147239685059,181.0163116455078,16.589332580566406
2015-05-18,29.334341049194336,21.261999130249023,102.49501037597656,26.614999771118164,80.79427337646484,41.75250244140625,5.125917911529541,181.57870483398438,16.583332061767578
2015-05-19,29.30730628967285,21.085500717163086,102.70867156982422,26.868000030517578,80.54454040527344,41.64746856689453,5.093959331512451,181.51898193359375,16.47599983215332
2015-05-20,29.3050479888916,21.19300079345703,102.37423706054688,26.963499069213867,80.46463012695312,41.64746856689453,5.093959331512451,181.3912353515625,16.290000915527344
2015-05-21,29.6047306060791,21.581499099731445,102.55074310302734,27.125499725341797,80.39470672607422,41.50741958618164,5.057643413543701,181.91949462890625,16.374666213989258
2015-05-22,29.86384391784668,21.381500244140625,102.42996978759766,27.00550079345703,80.45463562011719,41.0522575378418,5.050381183624268,181.48497009277344,16.51533317565918
2015-05-26,29.205907821655273,21.273500442504883,101.66820526123047,26.615999221801758,79.24591827392578,40.78089904785156,5.018906593322754,179.53366088867188,16.497333526611328
2015-05-27,29.751176834106445,21.570999145507812,102.53216552734375,26.989500045776367,80.46463012695312,41.67372131347656,5.287646293640137,181.2378692626953,16.495332717895508
2015-05-28,29.692602157592773,21.328500747680664,102.6807861328125,26.98900032043457,80.06504821777344,41.533668518066406,5.3602800369262695,181.03335571289062,16.76333236694336
2015-05-29,29.3546199798584,21.46150016784668,102.53216552734375,26.605499267578125,79.10607147216797,41.01723098754883,5.3578572273254395,179.9086151123047,16.719999313354492
2015-06-01,29.413204193115234,21.54599952697754,103.08026123046875,26.699499130249023,80.20490264892578,41.341094970703125,5.418384552001953,180.27500915527344,16.6299991607666
2015-06-02,29.28251838684082,21.54949951171875,102.88517761230469,26.958999633789062,80.35474395751953,41.06975173950195,5.311858177185059,180.09603881835938,16.55666732788086
2015-06-03,29.318557739257812,21.829500198364258,103.27533721923828,27.015499114990234,82.35262298583984,41.00846481323242,5.253751277923584,180.57322692871094,16.599332809448242
2015-06-04,29.147323608398438,21.538999557495117,102.4671401977539,26.834999084472656,81.9630355834961,40.57959747314453,5.34817361831665,179.04803466796875,16.39466667175293
2015-06-05,28.987348556518555,21.34749984741211,102.4671401977539,26.666500091552734,82.05294036865234,40.38701629638672,5.389331340789795,178.7412567138672,16.609333038330078
2015-06-08,28.795827865600586,21.174999237060547,101.52884674072266,26.34149932861328,80.5844955444336,40.02812957763672,5.265856742858887,177.64205932617188,17.086000442504883
2015-06-09,28.710205078125,21.27400016784668,100.81354522705078,26.33449935913086,80.5844955444336,39.95811080932617,5.2924885749816895,177.6165008544922,17.066667556762695
2015-06-10,29.039180755615234,21.53849983215332,102.18843841552734,26.83449935913086,82.07292175292969,40.79840850830078,5.198066711425781,179.7467041015625,16.713333129882812
2015-06-11,28.973831176757812,21.648500442504883,102.76441955566406,26.730499267578125,81.74327087402344,40.64961242675781,5.253751277923584,180.326171875,16.76066780090332
2015-06-12,28.653879165649414,21.496000289916992,102.1419906616211,26.616500854492188,81.44358825683594,40.238216400146484,5.110908031463623,178.94569396972656,16.71266746520996
2015-06-15,28.597543716430664,21.183500289916992,102.35565185546875,26.360000610351562,80.62445831298828,39.80930709838867,5.101222991943359,178.1788787841797,16.691999435424805
2015-06-16,28.750761032104492,21.363000869750977,103.17315673828125,26.407499313354492,80.97408294677734,40.11566925048828,5.16417121887207,179.15025329589844,16.874666213989258
2015-06-17,28.68316650390625,21.390499114990234,103.57261657714844,26.46299934387207,81.70331573486328,40.238216400146484,5.224699020385742,179.43995666503906,17.360666275024414
2015-06-18,28.813854217529297,21.969499588012695,105.17977142333984,26.83650016784668,82.82212829589844,40.894691467285156,5.311858177185059,181.3059844970703,17.459333419799805
2015-06-19,28.525447845458984,21.746000289916992,104.62236785888672,26.83449935913086,82.42255401611328,40.35199737548828,5.294909954071045,180.5011749267578,17.500667572021484
2015-06-22,28.753021240234375,21.81450080871582,105.46775817871094,26.909500122070312,84.65018463134766,40.46579360961914,5.273119926452637,181.42591857910156,17.319332122802734
2015-06-23,28.622325897216797,22.29949951171875,106.2852783203125,27.02400016784668,87.78685760498047,40.185691833496094,5.137538909912109,181.5543212890625,17.844667434692383
2015-06-24,28.86567497253418,22.04199981689453,105.69071197509766,26.892000198364258,88.76581573486328,39.94935989379883,5.086697101593018,180.23570251464844,17.67799949645996
2015-06-25,28.72823143005371,22.0049991607666,106.3224105834961,26.761499404907227,87.88675689697266,39.95811080932617,5.1254353523254395,179.687744140625,17.91933250427246
2015-06-26,28.559242248535156,21.905000686645508,106.8240737915039,26.58449935913086,87.91671752929688,39.616737365722656,5.021326541900635,179.65347290039062,17.805999755859375
2015-06-29,28.05903434753418,21.493000030517578,105.02184295654297,26.076000213623047,85.70906829833984,38.83770751953125,4.87122106552124,175.88613891601562,17.468000411987305
2015-06-30,28.26181411743164,21.704500198364258,106.03443908691406,26.02549934387207,85.67909240722656,38.6451416015625,4.868800640106201,176.2542724609375,17.884000778198242
2015-07-01,28.525447845458984,21.86949920654297,107.57616424560547,26.091999053955078,86.81788635253906,38.90773010253906,4.9390106201171875,177.6670684814453,17.94333267211914
2015-07-02,28.489391326904297,21.885499954223633,107.42667388916016,26.170000076293945,87.1974868774414,38.86396026611328,4.943853855133057,177.50437927246094,18.667999267578125
2015-07-06,28.39025115966797,21.802000045776367,108.10877990722656,26.14299964904785,87.45720672607422,38.8552131652832,4.883325099945068,176.99920654296875,18.648000717163086
2015-07-07,28.320402145385742,21.836000442504883,109.41691589355469,26.250999450683594,87.12755584716797,38.77642822265625,4.791324138641357,178.1123046875,17.858667373657227
2015-07-08,27.61740493774414,21.485000610351562,107.63224792480469,25.84149932861328,85.55921936035156,38.723915100097656,4.757430076599121,175.12405395507812,16.997333526611328
2015-07-09,27.05410385131836,21.719499588012695,108.01535034179688,26.034000396728516,85.78897094726562,38.968994140625,4.699322700500488,175.44088745117188,17.19466781616211
2015-07-10,27.77737808227539,22.175500869750977,108.80023956298828,26.506500244140625,87.85678100585938,39.04777908325195,4.781641006469727,177.64991760253906,17.27666664123535
2015-07-13,28.313636779785156,22.778499603271484,110.30459594726562,27.327499389648438,90.00450134277344,39.861820220947266,4.813114166259766,179.61068725585938,17.477333068847656
2015-07-14,28.302371978759766,23.278499603271484,110.11771392822266,28.05500030517578,89.58494567871094,39.93185043334961,4.815533638000488,180.38987731933594,17.709999084472656
2015-07-15,28.575016021728516,23.059499740600586,110.53820037841797,28.01099967956543,89.66486358642578,40.054378509521484,4.781641006469727,180.32992553710938,17.542667388916016
2015-07-16,28.955799102783203,23.77400016784668,111.25765228271484,28.99250030517578,90.75370788574219,40.84217834472656,4.888166904449463,181.7769012451172,17.778667449951172
2015-07-17,29.205907821655273,24.15049934387207,111.06144714355469,33.64649963378906,94.86934661865234,40.80715560913086,4.859114646911621,181.9310760498047,18.310667037963867
2015-07-20,29.757944107055664,24.405000686645508,111.73421478271484,33.1510009765625,97.80622863769531,41.06975173950195,4.769535541534424,182.02525329589844,18.817333221435547
2015-07-21,29.46052360534668,24.399999618530273,111.4819107055664,33.1150016784668,98.28571319580078,41.384864807128906,4.791324138641357,181.30601501464844,17.784666061401367
2015-07-22,28.21450424194336,24.41349983215332,111.50060272216797,33.10499954223633,96.93714904785156,39.861820220947266,4.699322700500488,180.98062133789062,17.857999801635742
2015-07-23,28.20098114013672,24.108999252319336,111.00537872314453,32.2140007019043,95.3388442993164,40.36075210571289,4.757430076599121,179.96168518066406,17.81333351135254
2015-07-24,28.052276611328125,26.47100067138672,111.10816955566406,31.17799949645996,96.84724426269531,40.21194076538086,4.70174503326416,178.09518432617188,17.694000244140625
2015-07-27,27.6624698638916,26.570499420166016,110.4914779663086,31.363000869750977,94.0701904296875,39.69551467895508,4.675112247467041,177.05914306640625,16.867332458496094
2015-07-28,27.79991340637207,26.30150032043457,110.68768310546875,31.399999618530273,95.18900299072266,39.686771392822266,4.776797771453857,179.2339630126953,17.654666900634766
2015-07-29,27.712038040161133,26.450000762939453,111.97715759277344,31.596500396728516,96.88719940185547,40.518310546875,4.834904193878174,180.46688842773438,17.58799934387207
2015-07-30,27.572341918945312,26.83799934387207,112.15467071533203,31.629499435424805,95.10908508300781,41.034751892089844,4.847010135650635,180.50975036621094,17.785999298095703
2015-07-31,27.331253051757812,26.8075008392334,112.12664794921875,31.280500411987305,93.91036224365234,40.87718963623047,4.830061435699463,180.23570251464844,17.74333381652832
2015-08-03,26.68683624267578,26.75149917602539,113.17316436767578,31.56049919128418,94.04022216796875,40.97348403930664,4.912380218505859,179.6278076171875,17.332666397094727
2015-08-04,25.830623626708984,26.594999313354492,113.70576477050781,31.462499618530273,93.9603042602539,41.612457275390625,4.931746959686279,179.27671813964844,17.75200080871582
2015-08-05,26.001861572265625,26.850500106811523,103.27799224853516,32.18899917602539,96.33778381347656,41.64746856689453,4.9825897216796875,179.86752319335938,18.0086669921875
2015-08-06,26.058448791503906,26.472999572753906,101.42790222167969,32.13399887084961,95.0191879272461,40.80715560913086,4.951115608215332,178.3948516845703,16.408666610717773
2015-08-07,26.146718978881836,26.131000518798828,102.17539978027344,31.764999389648438,94.20005798339844,40.91219711303711,5.563650608062744,178.05238342285156,16.167333602905273
2015-08-10,27.097347259521484,26.200000762939453,103.71714782714844,31.686500549316406,94.05021667480469,41.42863845825195,5.757338047027588,180.295654296875,16.076000213623047
2015-08-11,25.687255859375,26.37299919128418,100.91399383544922,33.03900146484375,93.5207748413086,40.62335205078125,5.728283882141113,178.66883850097656,15.824666976928711
2015-08-12,26.08334732055664,26.295499801635742,99.97024536132812,32.97800064086914,94.09017181396484,40.91219711303711,5.742812156677246,178.88290405273438,15.878000259399414
2015-08-13,26.062973022460938,26.482999801635742,100.4654769897461,32.8224983215332,93.33097839355469,40.903446197509766,5.694388389587402,178.66030883789062,16.167333602905273
2015-08-14,26.246313095092773,26.576000213623047,100.12910461425781,32.85599899291992,94.3199234008789,41.1397705078125,5.6992292404174805,179.3109588623047,16.209999084472656
2015-08-17,26.517915725708008,26.76099967956543,101.89509582519531,33.04349899291992,93.8304443359375,41.41988754272461,5.662914276123047,180.3127899169922,16.999332427978516
2015-08-18,26.368534088134766,26.750999450683594,99.92353057861328,32.80649948120117,95.06912994384766,41.64897155761719,5.611371040344238,179.79051208496094,17.381332397460938
2015-08-19,26.03128433227539,26.645999908447266,99.4656753540039,33.04499816894531,95.20897674560547,41.06745147705078,5.5894904136657715,178.36915588378906,17.016666412353516
2015-08-20,25.497127532958984,25.788999557495117,93.45757293701172,32.34149932861328,90.4640121459961,40.23042678833008,5.3876953125,174.64459228515625,16.14533233642578
2015-08-21,23.937652587890625,24.723499298095703,92.35497283935547,30.624000549316406,85.96878051757812,37.948402404785156,5.219937324523926,169.3873291015625,15.38466739654541
2015-08-24,23.340112686157227,23.168500900268555,89.10330200195312,29.480499267578125,82.00299072265625,36.723690032958984,5.035160064697266,162.25494384765625,14.591333389282227
2015-08-25,23.48044776916504,23.318500518798828,89.59854125976562,29.10300064086914,82.91202545166016,35.65757369995117,4.93061637878418,160.3456268310547,14.66866683959961
2015-08-26,24.827165603637695,25.03849983215332,92.71939849853516,31.430999755859375,87.09758758544922,37.631221771240234,5.3025994300842285,166.50186157226562,14.989333152770996
2015-08-27,25.558231353759766,25.918500900268555,95.46649169921875,31.88050079345703,89.63490295410156,38.679710388183594,5.501964092254639,170.62030029296875,16.19933319091797
2015-08-28,25.641984939575195,25.90049934387207,95.75616455078125,31.518999099731445,90.91354370117188,38.70614242553711,5.5262770652771,170.62887573242188,16.565332412719727
2015-08-31,25.522024154663086,25.644500732421875,95.19554138183594,30.912500381469727,89.33521270751953,38.34489059448242,5.465494632720947,169.25035095214844,16.604000091552734
2015-09-01,24.381275177001953,24.82699966430664,92.98102569580078,29.88949966430664,87.1375503540039,36.84705352783203,5.241820335388184,164.19857788085938,15.908666610717773
2015-09-02,25.426958084106445,25.52750015258789,95.20487213134766,30.716999053955078,89.79472351074219,38.20391845703125,5.399850845336914,167.31527709960938,16.512666702270508
2015-09-03,24.9810733795166,25.236000061035156,95.2983169555664,30.3125,88.05657196044922,38.327274322509766,5.414439678192139,167.43516540527344,16.3713321685791
2015-09-04,24.732093811035156,24.950000762939453,94.34523010253906,30.03499984741211,88.16645812988281,37.54310607910156,5.288012504577637,164.90072631835938,16.1286678314209
2015-09-08,25.420177459716797,25.87700080871582,97.18577575683594,30.732999801635742,89.43510437011719,38.670894622802734,5.514120578765869,169.04486083984375,16.544666290283203
2015-09-09,24.931283950805664,25.844499588012695,95.22354888916016,30.63599967956543,90.34414672851562,37.948402404785156,5.404714584350586,166.7843475341797,16.5939998626709
2015-09-10,25.479015350341797,26.11199951171875,95.8682861328125,31.0674991607666,91.88251495361328,38.142242431640625,5.489808082580566,167.6920166015625,16.565332412719727
2015-09-11,25.850217819213867,26.472000122070312,97.62494659423828,31.28849983215332,91.95243835449219,38.309654235839844,5.506826877593994,168.45404052734375,16.682666778564453
2015-09-14,26.099193572998047,26.069000244140625,97.00823974609375,31.16200065612793,92.212158203125,37.921974182128906,5.516552925109863,167.82894897460938,16.87933349609375
